country,date,median,lower_90,upper_90,lower_50,upper_50,confidence
Iran,2020-01-22,1,0,2,0,1,1
Iran,2020-01-23,1,0,3,0,1,1
Iran,2020-01-24,1,0,3,0,1,1
Iran,2020-01-25,1,0,3,0,1,1
Iran,2020-01-26,1,0,4,0,1,1
Iran,2020-01-27,2,0,4,0,2,1
Iran,2020-01-28,2,0,5,0,2,1
Iran,2020-01-29,2,0,5,0,2,1
Iran,2020-01-30,3,0,6,1,3,1
Iran,2020-01-31,3,0,7,1,3,1
Iran,2020-02-01,4,0,7,1,4,1
Iran,2020-02-02,4,0,9,1,4,1
Iran,2020-02-03,5,1,10,3,6,1
Iran,2020-02-04,6,1,11,2,6,1
Iran,2020-02-05,7,2,13,3,7,1
Iran,2020-02-06,7,1,14,3,8,1
Iran,2020-02-07,8,2,15,3,8,1
Iran,2020-02-08,10,2,17,4,10,1
Iran,2020-02-09,11,3,19,6,12,1
Iran,2020-02-10,13,4,21,8,14,1
Iran,2020-02-11,14,5,23,10,17,1
Iran,2020-02-12,16,6,24,11,18,1
Iran,2020-02-13,18,8,29,12,20,1
Iran,2020-02-14,20,10,32,12,21,1
Iran,2020-02-15,23,11,35,18,27,1
Iran,2020-02-16,26,13,38,16,27,1
Iran,2020-02-17,28,15,42,19,30,1
Iran,2020-02-18,32,20,48,26,37,1
Iran,2020-02-19,35,19,50,25,38,1
Iran,2020-02-20,39,23,54,29,42,1
Iran,2020-02-21,43,24,58,33,47,1
Iran,2020-02-22,47,30,65,35,50,1
Iran,2020-02-23,52,35,71,44,58,1
Iran,2020-02-24,57,37,74,47,62,1
Iran,2020-02-25,62,42,79,54,69,1
Iran,2020-02-26,68,47,85,61,76,1
Iran,2020-02-27,74,55,92,61,77,1
Iran,2020-02-28,79,60,98,69,84,1
Iran,2020-02-29,85.5,64,104,74,90,1
Iran,2020-03-01,91,69,108,82,97,1
Iran,2020-03-02,96,77,116,85,101,1
Iran,2020-03-03,103,83,120,94,109,1
Iran,2020-03-04,108,87,125,99,114,1
Iran,2020-03-05,112,92,128,104,119,1
Iran,2020-03-06,117,96,134,105,121,1
Iran,2020-03-07,121,101,137,113,127,1
Iran,2020-03-08,124,103,140,116,131,1
Iran,2020-03-09,128,110,145,119,133,1
Iran,2020-03-10,129,110,146,121,135,1
Iran,2020-03-11,131,110,147,121,136,1
Iran,2020-03-12,131,114,150,121,136,1
Iran,2020-03-13,131,114,151,122,137,1
Iran,2020-03-14,131,113,150,122,137,1
Iran,2020-03-15,131,112,146,121,135,1
Iran,2020-03-16,130,111,148,119,134,1
Iran,2020-03-17,129,108,146,122,136,1
Iran,2020-03-18,127,108,144,117,132,1
Iran,2020-03-19,127,107,143,115,130,1
Iran,2020-03-20,127,105,142,121,135,1
Iran,2020-03-21,125,106,142,117,131,1
Iran,2020-03-22,124,104,141,114,129,1
Iran,2020-03-23,123,105,140,114,128,1
Iran,2020-03-24,122,103,138,111,126,1
Iran,2020-03-25,119,101,137,113,127,1
Iran,2020-03-26,117,98,135,109,123,1
Iran,2020-03-27,116,96,133,108,122,1
Iran,2020-03-28,114,97,133,105,119,1
Iran,2020-03-29,113,94,130,107,122,1
Iran,2020-03-30,110,89,126,99,114,1
Iran,2020-03-31,107,88,124,99,114,1
Iran,2020-04-01,104,85,121,95,109,1
Iran,2020-04-02,101,81,117,93,107,1
Iran,2020-04-03,98,81,114,89,102,1
Iran,2020-04-04,95,77,110,85,98,1
Iran,2020-04-05,92,74,106,86,99,1
Iran,2020-04-06,89,72,104,81,94,1
Iran,2020-04-07,87,70,101,79,91,1
Iran,2020-04-08,85,70,99,77,89,1
Iran,2020-04-09,83,68,97,74,86,1
Iran,2020-04-10,81,65,95,74,86,1
Iran,2020-04-11,79,65,93,70,82,1
Iran,2020-04-12,77,61,91,69,81,1
Iran,2020-04-13,76,60,88,68,79,1
Iran,2020-04-14,75,59,88,68,79,0.99
Iran,2020-04-15,73,57,86,63,75,0.99
Iran,2020-04-16,72,57,84,64,75,0.99
Iran,2020-04-17,71,58,85,64,75,0.99
Iran,2020-04-18,69,55,82,61,72,0.99
Iran,2020-04-19,67,53,80,61,71,0.99
Iran,2020-04-20,67,53,79,62,72,0.99
Iran,2020-04-21,65,50,77,56,67,0.98
Iran,2020-04-22,63,51,76,54,65,0.98
Iran,2020-04-23,63,52,76,55,65,0.98
Iran,2020-04-24,62,48,74,54,64,0.97
Iran,2020-04-25,61,47,72,54,64,0.97
Iran,2020-04-26,59,45,70,52,62,0.96
Iran,2020-04-27,59,46,70,52,62,0.96
Iran,2020-04-28,58,45,70,53,62,0.95
Iran,2020-04-29,58,47,70,52,61,0.94
Iran,2020-04-30,57,44,68,53,62,0.94
Iran,2020-05-01,57,44,68,52,61,0.93
Iran,2020-05-02,57,45,69,49,59,0.92
Iran,2020-05-03,56,42,67,48,58,0.9
Iran,2020-05-04,56,42,67,48,58,0.89
Iran,2020-05-05,56,44,69,49,59,0.87
Iran,2020-05-06,57,42,67,49,59,0.86
Iran,2020-05-07,57,44,69,49,59,0.84
Iran,2020-05-08,58,44,71,52,62,0.82
Iran,2020-05-09,59,46,73,54,64,0.79
Iran,2020-05-10,59,42,72,52,63,0.76
Iran,2020-05-11,60,43,73,50,62,0.73
Iran,2020-05-12,60,45,76,53,65,0.7
Iran,2020-05-13,60,43,75,53,65,0.66
Ireland,2020-01-10,1,1,1,1,1,1
Ireland,2020-01-11,0,0,0,0,0,1
Ireland,2020-01-12,0,0,0,0,0,1
Ireland,2020-01-13,0,0,0,0,0,1
Ireland,2020-01-14,0,0,0,0,0,1
Ireland,2020-01-15,0,0,0,0,0,1
Ireland,2020-01-16,0,0,0,0,0,1
Ireland,2020-01-17,0,0,0,0,0,1
Ireland,2020-01-18,0,0,0,0,0,1
Ireland,2020-01-19,0,0,0,0,0,1
Ireland,2020-01-20,0,0,0,0,0,1
Ireland,2020-01-21,1,0,1,1,1,1
Ireland,2020-01-22,1,0,1,1,1,1
Ireland,2020-01-23,0,0,1,0,0,1
Ireland,2020-01-24,0,0,1,0,0,1
Ireland,2020-01-25,0,0,1,0,0,1
Ireland,2020-01-26,0,0,1,0,0,1
Ireland,2020-01-27,0,0,1,0,0,1
Ireland,2020-01-28,0,0,1,0,0,1
Ireland,2020-01-29,0,0,1,0,0,1
Ireland,2020-01-30,0,0,1,0,0,1
Ireland,2020-01-31,0,0,1,0,0,1
Ireland,2020-02-01,0,0,1,0,0,1
Ireland,2020-02-02,0,0,1,0,0,1
Ireland,2020-02-03,0,0,1,0,0,1
Ireland,2020-02-04,0,0,1,0,0,1
Ireland,2020-02-05,0,0,1,0,0,1
Ireland,2020-02-06,0,0,1,0,0,1
Ireland,2020-02-07,0,0,1,0,0,1
Ireland,2020-02-08,0,0,1,0,0,1
Ireland,2020-02-09,0,0,1,0,0,1
Ireland,2020-02-10,0,0,1,0,0,1
Ireland,2020-02-11,0,0,1,0,0,1
Ireland,2020-02-12,0,0,1,0,0,1
Ireland,2020-02-13,0,0,1,0,0,1
Ireland,2020-02-14,0,0,1,0,0,1
Ireland,2020-02-15,0,0,1,0,0,1
Ireland,2020-02-16,0,0,1,0,0,1
Ireland,2020-02-17,0,0,1,0,0,1
Ireland,2020-02-18,0,0,2,0,0,1
Ireland,2020-02-19,0,0,2,0,0,1
Ireland,2020-02-20,0,0,2,0,0,1
Ireland,2020-02-21,1,0,2,0,1,1
Ireland,2020-02-22,1,0,2,0,1,1
Ireland,2020-02-23,1,0,2,0,1,1
Ireland,2020-02-24,1,0,3,0,1,1
Ireland,2020-02-25,1,0,3,0,1,1
Ireland,2020-02-26,1,0,3,0,1,1
Ireland,2020-02-27,1,0,4,0,1,1
Ireland,2020-02-28,2,0,4,1,2,1
Ireland,2020-02-29,2,0,4,0,2,1
Ireland,2020-03-01,2,0,5,0,2,1
Ireland,2020-03-02,2,0,5,0,2,1
Ireland,2020-03-03,3,0,6,1,3,1
Ireland,2020-03-04,3,0,7,2,4,1
Ireland,2020-03-05,4,0,7,2,4,1
Ireland,2020-03-06,4,0,8,1,4,1
Ireland,2020-03-07,5,1,9,2,5,1
Ireland,2020-03-08,5,1,10,3,6,1
Ireland,2020-03-09,6,2,11,4,7,1
Ireland,2020-03-10,7,2,12,4,8,1
Ireland,2020-03-11,8,2,13,4,8,1
Ireland,2020-03-12,9,3,14,6,10,1
Ireland,2020-03-13,10,4,15,7,11,1
Ireland,2020-03-14,11,4,17,7,12,1
Ireland,2020-03-15,12,5,18,8,13,1
Ireland,2020-03-16,13,6,20,10,15,1
Ireland,2020-03-17,15,7,21,12,17,1
Ireland,2020-03-18,16,8,23,11,17,1
Ireland,2020-03-19,17,9,24,12,18,1
Ireland,2020-03-20,19,12,27,14,20,1
Ireland,2020-03-21,21,12,28,16,22,1
Ireland,2020-03-22,22,15,31,18,24,1
Ireland,2020-03-23,24,14,31,21,27,1
Ireland,2020-03-24,25,15,32,19,26,1
Ireland,2020-03-25,26,18,35,21,28,1
Ireland,2020-03-26,28,18,36,21,29,1
Ireland,2020-03-27,29,19,38,23,31,1
Ireland,2020-03-28,30,21,39,26,33,1
Ireland,2020-03-29,32,22,41,28,35,1
Ireland,2020-03-30,33,23,42,27,34,1
Ireland,2020-03-31,34.5,25,44,30,37,1
Ireland,2020-04-01,35,25,44,32,39,1
Ireland,2020-04-02,36.5,25,45,31,39,1
Ireland,2020-04-03,38,28,47,32,40,1
Ireland,2020-04-04,39,29,48,34,41,1
Ireland,2020-04-05,40,30,50,34,42,1
Ireland,2020-04-06,41,31,51,35,43,1
Ireland,2020-04-07,42,31,51,37,45,1
Ireland,2020-04-08,43,33,53,37,45,1
Ireland,2020-04-09,43,32,53,38,46,1
Ireland,2020-04-10,44,32,54,39,47,1
Ireland,2020-04-11,43,33,54,38,46,1
Ireland,2020-04-12,44,33,54,39,47,1
Ireland,2020-04-13,43,32,53,39,47,0.99
Ireland,2020-04-14,43,32,53,38,46,0.99
Ireland,2020-04-15,41.5,32,53,35,44,0.99
Ireland,2020-04-16,40,29,50,34,43,0.99
Ireland,2020-04-17,39,27,50,34,42,0.99
Ireland,2020-04-18,37,24,47,30,39,0.99
Ireland,2020-04-19,35,24,45,30,38,0.98
Ireland,2020-04-20,33,22,42,29,36,0.98
Ireland,2020-04-21,30,19,39,24,32,0.98
Ireland,2020-04-22,27,18,36,23,30,0.97
Ireland,2020-04-23,25,16,33,21,27,0.97
Ireland,2020-04-24,23,13,29,18,24,0.96
Ireland,2020-04-25,21,13,28,16,22,0.96
Ireland,2020-04-26,19,11,26,14,20,0.95
Ireland,2020-04-27,19,13,26,16,21,0.94
Ireland,2020-04-28,18,11,24,14,19,0.94
Ireland,2020-04-29,17,11,24,13,18,0.93
Ireland,2020-04-30,16,9,22,12,17,0.92
Ireland,2020-05-01,15,9,21,11,16,0.9
Ireland,2020-05-02,15,7,20,11,16,0.89
Ireland,2020-05-03,14,8,20,9,14,0.88
Ireland,2020-05-04,13,7,19,11,15,0.86
Ireland,2020-05-05,12,6,18,10,14,0.84
Ireland,2020-05-06,12,6,18,8,13,0.82
Ireland,2020-05-07,12,5,17,9,13,0.79
Ireland,2020-05-08,12,5,18,7,12,0.77
Ireland,2020-05-09,12,6,18,8,13,0.74
Ireland,2020-05-10,12,4,18,8,13,0.7
Ireland,2020-05-11,12,5,19,6,12,0.67
Ireland,2020-05-12,12,4,19,7,13,0.63
Ireland,2020-05-13,12,5,21,7,13,0.58
Italy,2019-12-26,1,1,1,1,1,1
Italy,2019-12-27,0,0,1,0,0,1
Italy,2019-12-28,1,0,1,1,1,1
Italy,2019-12-29,0,0,1,0,0,1
Italy,2019-12-30,0,0,0,0,0,1
Italy,2019-12-31,0,0,1,0,0,1
Italy,2020-01-01,0,0,1,0,0,1
Italy,2020-01-02,0,0,1,0,0,1
Italy,2020-01-03,0,0,1,0,0,1
Italy,2020-01-04,0,0,1,0,0,1
Italy,2020-01-05,0,0,1,0,0,1
Italy,2020-01-06,0,0,1,0,0,1
Italy,2020-01-07,0,0,1,0,0,1
Italy,2020-01-08,0,0,1,0,0,1
Italy,2020-01-09,0,0,1,0,0,1
Italy,2020-01-10,0,0,1,0,0,1
Italy,2020-01-11,0,0,1,0,0,1
Italy,2020-01-12,0,0,1,0,0,1
Italy,2020-01-13,0,0,1,0,0,1
Italy,2020-01-14,0,0,1,0,0,1
Italy,2020-01-15,0,0,2,0,0,1
Italy,2020-01-16,0,0,2,0,0,1
Italy,2020-01-17,1,0,2,0,1,1
Italy,2020-01-18,1,0,2,0,1,1
Italy,2020-01-19,1,0,3,0,1,1
Italy,2020-01-20,1,0,3,0,1,1
Italy,2020-01-21,1,0,4,0,1,1
Italy,2020-01-22,1,0,4,0,1,1
Italy,2020-01-23,1.5,0,4,0,2,1
Italy,2020-01-24,2,0,5,0,2,1
Italy,2020-01-25,2,0,6,0,2,1
Italy,2020-01-26,3,0,7,0,3,1
Italy,2020-01-27,3,0,8,0,3,1
Italy,2020-01-28,4,0,10,1,4,1
Italy,2020-01-29,4,0,11,0,4,1
Italy,2020-01-30,5,0,13,0,5,1
Italy,2020-01-31,6,0,15,2,7,1
Italy,2020-02-01,8,1,17,2,8,1
Italy,2020-02-02,9,1,19,2,9,1
Italy,2020-02-03,11,1,22,4,12,1
Italy,2020-02-04,13,1,25,5,14,1
Italy,2020-02-05,15,2,29,7,17,1
Italy,2020-02-06,17,4,34,6,18,1
Italy,2020-02-07,20,5,38,10,23,1
Italy,2020-02-08,24,7,44,11,26,1
Italy,2020-02-09,27,8,49,16,31,1
Italy,2020-02-10,31,8,54,15,34,1
Italy,2020-02-11,36,11,63,21,41,1
Italy,2020-02-12,40,15,70,21,44,1
Italy,2020-02-13,47,17,77,28,53,1
Italy,2020-02-14,55,20,88,33,60,1
Italy,2020-02-15,62,24,97,43,72,1
Italy,2020-02-16,71,30,109,46,78,1
Italy,2020-02-17,79,37,123,55,91,1
Italy,2020-02-18,90,40,133,64,101,1
Italy,2020-02-19,101,54,152,73,114,1
Italy,2020-02-20,114,59,166,89,132,1
Italy,2020-02-21,127,74,187,103,148,1
Italy,2020-02-22,144,84,201,123,171,1
Italy,2020-02-23,160,95,220,137,187,1
Italy,2020-02-24,180,117,249,141,194,1
Italy,2020-02-25,198,131,268,167,222,1
Italy,2020-02-26,220,146,288,197,254,1
Italy,2020-02-27,241,171,316,205,263,1
Italy,2020-02-28,268,193,345,229,289,1
Italy,2020-02-29,292,217,372,252,315,1
Italy,2020-03-01,319.5,254,403,290,351,1
Italy,2020-03-02,348,268,420,310,373,1
Italy,2020-03-03,375,299,451,338,401,1
Italy,2020-03-04,403,329,484,358,422,1
Italy,2020-03-05,435,361,509,399,460,1
Italy,2020-03-06,461,389,532,427,485,1
Italy,2020-03-07,490,413,554,466,524,1
Italy,2020-03-08,519,451,581,493,547,1
Italy,2020-03-09,547,482,610,533,583,1
Italy,2020-03-10,570,515,631,541,588,1
Italy,2020-03-11,593,539,653,560,607,1
Italy,2020-03-12,616,562,668,601,644,1
Italy,2020-03-13,635,585,684,611,653,1
Italy,2020-03-14,652,606,700,638,676,1
Italy,2020-03-15,666,617,709,650,685,1
Italy,2020-03-16,675,633,720,655,692,1
Italy,2020-03-17,682,637,727,660,697,1
Italy,2020-03-18,683,644,737,667,704,1
Italy,2020-03-19,682,630,727,662,703,1
Italy,2020-03-20,677,624,723,658,697,1
Italy,2020-03-21,672,622,725,654,695,1
Italy,2020-03-22,661.5,616,715,632,673,1
Italy,2020-03-23,653,602,711,628,672,1
Italy,2020-03-24,637,582,691,608,654,1
Italy,2020-03-25,624,565,675,601,645,1
Italy,2020-03-26,610,556,662,578,623,1
Italy,2020-03-27,593,536,638,576,618,1
Italy,2020-03-28,574,522,626,550,591,1
Italy,2020-03-29,558,502,601,540,577,1
Italy,2020-03-30,543,493,587,516,555,1
Italy,2020-03-31,529,483,573,514,549,1
Italy,2020-04-01,515,472,559,491,527,1
Italy,2020-04-02,505.5,458,545,484,519,1
Italy,2020-04-03,492,444,535,474,510,1
Italy,2020-04-04,482,438,525,458,495,1
Italy,2020-04-05,472,428,513,455,490,1
Italy,2020-04-06,461,417,503,432,469,1
Italy,2020-04-07,450,403,494,427,464,1
Italy,2020-04-08,439,392,483,423,461,1
Italy,2020-04-09,427,383,471,404,441,1
Italy,2020-04-10,413,367,461,392,429,1
Italy,2020-04-11,401,353,443,378,414,1
Italy,2020-04-12,386,348,434,367,402,1
Italy,2020-04-13,374,329,412,358,392,1
Italy,2020-04-14,359,316,397,340,373,1
Italy,2020-04-15,346,305,385,324,357,0.99
Italy,2020-04-16,334,299,371,310,341,0.99
Italy,2020-04-17,320,287,363,299,329,0.99
Italy,2020-04-18,308.5,270,343,290,318,0.99
Italy,2020-04-19,297,263,333,279,308,0.99
Italy,2020-04-20,284,249,313,268,295,0.99
Italy,2020-04-21,275,240,303,261,285,0.98
Italy,2020-04-22,264,235,294,254,278,0.98
Italy,2020-04-23,255.5,227,285,243,267,0.98
Italy,2020-04-24,247,215,274,234,258,0.98
Italy,2020-04-25,239,210,266,225,247,0.97
Italy,2020-04-26,231,203,258,216,237,0.97
Italy,2020-04-27,224.5,194,247,216,237,0.96
Italy,2020-04-28,216.5,187,241,207,228,0.96
Italy,2020-04-29,209,183,233,200,220,0.95
Italy,2020-04-30,202,175,223,191,210,0.94
Italy,2020-05-01,195,170,219,183,203,0.93
Italy,2020-05-02,188,162,211,176,195,0.92
Italy,2020-05-03,184,159,206,175,193,0.91
Italy,2020-05-04,178,153,200,168,187,0.9
Italy,2020-05-05,172,148,194,163,181,0.89
Italy,2020-05-06,167,143,187,153,172,0.87
Italy,2020-05-07,162,139,184,152,170,0.85
Italy,2020-05-08,158,134,177,147,164,0.83
Italy,2020-05-09,154,132,175,140,158,0.81
Italy,2020-05-10,149,129,171,136,154,0.79
Italy,2020-05-11,145,121,165,135,152,0.76
Italy,2020-05-12,139,117,160,127,145,0.73
Italy,2020-05-13,135,111,154,123,140,0.69
Japan,2019-12-24,1,1,1,1,1,1
Japan,2019-12-25,0,0,0,0,0,1
Japan,2019-12-26,0,0,0,0,0,1
Japan,2019-12-27,0.5,0,1,0,1,1
Japan,2019-12-28,0,0,0,0,0,1
Japan,2019-12-29,0.5,0,1,0,1,1
Japan,2019-12-30,0,0,1,0,0,1
Japan,2019-12-31,0,0,1,0,0,1
Japan,2020-01-01,0,0,1,0,0,1
Japan,2020-01-02,0,0,1,0,0,1
Japan,2020-01-03,0.5,0,1,0,1,1
Japan,2020-01-04,0,0,1,0,0,1
Japan,2020-01-05,0,0,1,0,0,1
Japan,2020-01-06,0,0,1,0,0,1
Japan,2020-01-07,0,0,1,0,0,1
Japan,2020-01-08,0,0,1,0,0,1
Japan,2020-01-09,0,0,1,0,0,1
Japan,2020-01-10,0,0,1,0,0,1
Japan,2020-01-11,0,0,1,0,0,1
Japan,2020-01-12,0,0,1,0,0,1
Japan,2020-01-13,0,0,1,0,0,1
Japan,2020-01-14,0,0,1,0,0,1
Japan,2020-01-15,0,0,1,0,0,1
Japan,2020-01-16,0,0,1,0,0,1
Japan,2020-01-17,0,0,1,0,0,1
Japan,2020-01-18,0,0,1,0,0,1
Japan,2020-01-19,0,0,1,0,0,1
Japan,2020-01-20,0,0,1,0,0,1
Japan,2020-01-21,0,0,1,0,0,1
Japan,2020-01-22,0,0,1,0,0,1
Japan,2020-01-23,0,0,1,0,0,1
Japan,2020-01-24,0,0,1,0,0,1
Japan,2020-01-25,0,0,1,0,0,1
Japan,2020-01-26,0,0,1,0,0,1
Japan,2020-01-27,0,0,1,0,0,1
Japan,2020-01-28,0,0,1,0,0,1
Japan,2020-01-29,0,0,1,0,0,1
Japan,2020-01-30,0,0,1,0,0,1
Japan,2020-01-31,0,0,1,0,0,1
Japan,2020-02-01,0,0,1,0,0,1
Japan,2020-02-02,0,0,1,0,0,1
Japan,2020-02-03,0,0,1,0,0,1
Japan,2020-02-04,0,0,1,0,0,1
Japan,2020-02-05,0,0,1,0,0,1
Japan,2020-02-06,0,0,1,0,0,1
Japan,2020-02-07,0,0,1,0,0,1
Japan,2020-02-08,0,0,1,0,0,1
Japan,2020-02-09,0,0,1,0,0,1
Japan,2020-02-10,0,0,1,0,0,1
Japan,2020-02-11,0,0,1,0,0,1
Japan,2020-02-12,0,0,1,0,0,1
Japan,2020-02-13,0,0,2,0,0,1
Japan,2020-02-14,0,0,2,0,0,1
Japan,2020-02-15,0,0,2,0,0,1
Japan,2020-02-16,1,0,2,0,1,1
Japan,2020-02-17,1,0,2,0,1,1
Japan,2020-02-18,1,0,2,0,1,1
Japan,2020-02-19,1,0,2,0,1,1
Japan,2020-02-20,1,0,2,0,1,1
Japan,2020-02-21,1,0,3,0,1,1
Japan,2020-02-22,1,0,3,0,1,1
Japan,2020-02-23,1,0,3,0,1,1
Japan,2020-02-24,1,0,3,0,1,1
Japan,2020-02-25,1,0,3,0,1,1
Japan,2020-02-26,1,0,3,0,1,1
Japan,2020-02-27,1,0,4,0,1,1
Japan,2020-02-28,2,0,4,1,2,1
Japan,2020-02-29,2,0,4,1,2,1
Japan,2020-03-01,2,0,4,1,2,1
Japan,2020-03-02,2,0,4,1,2,1
Japan,2020-03-03,2,0,4,0,2,1
Japan,2020-03-04,2,0,4,0,2,1
Japan,2020-03-05,2,0,5,0,2,1
Japan,2020-03-06,2,0,5,0,2,1
Japan,2020-03-07,2,0,5,0,2,1
Japan,2020-03-08,3,0,5,1,3,1
Japan,2020-03-09,3,0,5,1,3,1
Japan,2020-03-10,3,0,5,1,3,1
Japan,2020-03-11,3,0,5,1,3,1
Japan,2020-03-12,3,0,5,1,3,1
Japan,2020-03-13,3,0,5,1,3,1
Japan,2020-03-14,3,1,6,1,3,1
Japan,2020-03-15,3,0,6,2,4,1
Japan,2020-03-16,4,0,6,2,4,1
Japan,2020-03-17,4,1,7,2,4,1
Japan,2020-03-18,4,1,7,2,4,1
Japan,2020-03-19,4,0,7,1,4,1
Japan,2020-03-20,5,1,8,3,5,1
Japan,2020-03-21,5,2,9,2,5,1
Japan,2020-03-22,5,2,9,2,5,1
Japan,2020-03-23,6,2,10,3,6,1
Japan,2020-03-24,6,2,10,4,7,1
Japan,2020-03-25,7,2,11,4,7,1
Japan,2020-03-26,7,2,11,5,8,1
Japan,2020-03-27,8,3,12,4,8,1
Japan,2020-03-28,8,4,13,5,9,1
Japan,2020-03-29,9,4,14,6,10,1
Japan,2020-03-30,10,5,15,6,10,1
Japan,2020-03-31,10,5,16,7,11,1
Japan,2020-04-01,11,6,17,7,12,1
Japan,2020-04-02,12,5,17,10,14,1
Japan,2020-04-03,13,7,19,9,14,1
Japan,2020-04-04,14,7,19,9,14,1
Japan,2020-04-05,15,8,21,10,15,1
Japan,2020-04-06,16,8,21,12,17,1
Japan,2020-04-07,16,9,22,13,18,1
Japan,2020-04-08,18,9,23,15,20,1
Japan,2020-04-09,18,10,24,15,20,1
Japan,2020-04-10,19,11,25,16,21,1
Japan,2020-04-11,20,13,27,16,21,1
Japan,2020-04-12,20,13,27,17,22,1
Japan,2020-04-13,21,13,27,16,22,0.99
Japan,2020-04-14,21,13,27,15,21,0.99
Japan,2020-04-15,21,14,28,18,23,0.99
Japan,2020-04-16,21,13,28,16,22,0.99
Japan,2020-04-17,21,14,28,15,21,0.99
Japan,2020-04-18,21,14,28,15,21,0.99
Japan,2020-04-19,20,13,27,16,21,0.98
Japan,2020-04-20,19,12,25,16,21,0.98
Japan,2020-04-21,19,11,25,15,20,0.98
Japan,2020-04-22,18,11,24,14,19,0.98
Japan,2020-04-23,19,11,24,15,20,0.97
Japan,2020-04-24,18,10,24,15,20,0.97
Japan,2020-04-25,18,11,24,15,20,0.96
Japan,2020-04-26,18,10,24,14,19,0.96
Japan,2020-04-27,18,11,24,14,19,0.95
Japan,2020-04-28,17,9,23,14,19,0.94
Japan,2020-04-29,17,11,24,13,18,0.93
Japan,2020-04-30,17,10,23,13,18,0.92
Japan,2020-05-01,17,9,23,13,18,0.91
Japan,2020-05-02,17,11,23,13,18,0.9
Japan,2020-05-03,17,10,23,13,18,0.89
Japan,2020-05-04,17,10,23,13,18,0.87
Japan,2020-05-05,17,9,23,14,19,0.85
Japan,2020-05-06,16,10,23,13,18,0.84
Japan,2020-05-07,16,10,23,13,18,0.81
Japan,2020-05-08,16,8,22,10,16,0.79
Japan,2020-05-09,16,9,23,11,17,0.76
Japan,2020-05-10,16,8,23,11,17,0.73
Japan,2020-05-11,16,7,22,11,17,0.7
Japan,2020-05-12,16,6,22,11,17,0.66
Japan,2020-05-13,16,9,25,11,17,0.62
Mexico,2020-01-26,1,1,1,1,1,1
Mexico,2020-01-27,0,0,1,0,0,1
Mexico,2020-01-28,0.5,0,1,0,1,1
Mexico,2020-01-29,0,0,1,0,0,1
Mexico,2020-01-30,0,0,1,0,0,1
Mexico,2020-01-31,0,0,1,0,0,1
Mexico,2020-02-01,0,0,1,0,0,1
Mexico,2020-02-02,0,0,1,0,0,1
Mexico,2020-02-03,0,0,1,0,0,1
Mexico,2020-02-04,0,0,1,0,0,1
Mexico,2020-02-05,0,0,1,0,0,1
Mexico,2020-02-06,0,0,1,0,0,1
Mexico,2020-02-07,0,0,1,0,0,1
Mexico,2020-02-08,0,0,1,0,0,1
Mexico,2020-02-09,0,0,1,0,0,1
Mexico,2020-02-10,0,0,1,0,0,1
Mexico,2020-02-11,0,0,1,0,0,1
Mexico,2020-02-12,0,0,1,0,0,1
Mexico,2020-02-13,0,0,1,0,0,1
Mexico,2020-02-14,0,0,1,0,0,1
Mexico,2020-02-15,0,0,1,0,0,1
Mexico,2020-02-16,0,0,1,0,0,1
Mexico,2020-02-17,0,0,1,0,0,1
Mexico,2020-02-18,0,0,1,0,0,1
Mexico,2020-02-19,0,0,1,0,0,1
Mexico,2020-02-20,0,0,2,0,0,1
Mexico,2020-02-21,0,0,2,0,0,1
Mexico,2020-02-22,0,0,2,0,0,1
Mexico,2020-02-23,1,0,2,0,1,1
Mexico,2020-02-24,1,0,2,0,1,1
Mexico,2020-02-25,1,0,3,0,1,1
Mexico,2020-02-26,1,0,3,0,1,1
Mexico,2020-02-27,1,0,3,0,1,1
Mexico,2020-02-28,1,0,4,0,1,1
Mexico,2020-02-29,2,0,4,1,2,1
Mexico,2020-03-01,2,0,4,0,2,1
Mexico,2020-03-02,2,0,5,0,2,1
Mexico,2020-03-03,2,0,5,0,2,1
Mexico,2020-03-04,3,0,6,1,3,1
Mexico,2020-03-05,3,0,7,2,4,1
Mexico,2020-03-06,4,0,8,1,4,1
Mexico,2020-03-07,4,1,9,1,4,1
Mexico,2020-03-08,5,0,9,2,5,1
Mexico,2020-03-09,6,1,10,2,6,1
Mexico,2020-03-10,7,0,11,3,7,1
Mexico,2020-03-11,7,2,13,3,7,1
Mexico,2020-03-12,8,1,14,4,9,1
Mexico,2020-03-13,10,3,17,6,11,1
Mexico,2020-03-14,11,3,18,6,12,1
Mexico,2020-03-15,12,4,20,6,12,1
Mexico,2020-03-16,13,6,22,9,15,1
Mexico,2020-03-17,15,6,24,10,17,1
Mexico,2020-03-18,17,7,27,12,19,1
Mexico,2020-03-19,19,8,28,14,22,1
Mexico,2020-03-20,22,9,31,14,23,1
Mexico,2020-03-21,24,11,34,18,27,1
Mexico,2020-03-22,26,13,37,17,27,1
Mexico,2020-03-23,29,15,41,21,31,1
Mexico,2020-03-24,32,18,45,22,33,1
Mexico,2020-03-25,35,21,48,29,40,1
Mexico,2020-03-26,38,25,52,31,42,1
Mexico,2020-03-27,42,27,57,34,45,1
Mexico,2020-03-28,45,32,61,36,48,1
Mexico,2020-03-29,49,32,63,41,53,1
Mexico,2020-03-30,52,36,69,43,56,1
Mexico,2020-03-31,56,38,72,47,60,1
Mexico,2020-04-01,61,43,78,50,65,1
